date,data
2011-04-26:22:25:00,7.0649999999999995
2011-04-26:22:30:00,6.84
2011-04-26:22:35:00,5.28
2011-04-26:22:40:00,5.1450000000000005
2011-04-26:22:45:00,6.345000000000001
2011-04-26:22:50:00,4.875
2011-04-26:22:55:00,5.01
2011-04-26:23:00:00,37.005
2011-04-26:23:05:00,8.459999999999999
2011-04-26:23:10:00,5.4
2011-04-26:23:15:00,7.529999999999999
2011-04-26:23:20:00,3.2249999999999996
2011-04-26:23:25:00,3.915
2011-04-26:23:30:00,3.81
2011-04-26:23:35:00,6.0
2011-04-26:23:40:00,3.54
2011-04-26:23:45:00,4.32
2011-04-26:23:50:00,5.3549999999999995
2011-04-26:23:55:00,4.35
2011-04-27:00:00:00,28.485
2011-04-27:00:05:00,27.674999999999997
2011-04-27:00:10:00,3.09
2011-04-27:00:15:00,4.26
2011-04-27:00:20:00,4.38
2011-04-27:00:25:00,2.94
2011-04-27:00:30:00,8.415000000000001
2011-04-27:00:35:00,3.195
2011-04-27:00:40:00,4.8149999999999995
2011-04-27:00:45:00,3.8549999999999995
2011-04-27:00:50:00,2.955
2011-04-27:00:55:00,4.215
2011-04-27:01:00:00,21.345
2011-04-27:01:05:00,4.8149999999999995
2011-04-27:01:10:00,4.2299999999999995
2011-04-27:01:15:00,7.365
2011-04-27:01:20:00,9.06
2011-04-27:01:25:00,4.2299999999999995
2011-04-27:01:30:00,4.38
2011-04-27:01:35:00,3.87
2011-04-27:01:40:00,2.7
2011-04-27:01:45:00,5.535
2011-04-27:01:50:00,2.55
2011-04-27:01:55:00,3.54
2011-04-27:02:00:00,9.075
2011-04-27:02:05:00,3.3899999999999997
2011-04-27:02:10:00,2.985
2011-04-27:02:15:00,4.9799999999999995
2011-04-27:02:20:00,2.925
2011-04-27:02:25:00,3.09
2011-04-27:02:30:00,3.255
2011-04-27:02:35:00,3.7350000000000003
2011-04-27:02:40:00,3.135
2011-04-27:02:45:00,3.54
2011-04-27:02:50:00,3.3600000000000003
2011-04-27:02:55:00,3.435
2011-04-27:03:00:00,19.935
2011-04-27:03:05:00,4.9799999999999995
2011-04-27:03:10:00,3.69
2011-04-27:03:15:00,3.9749999999999996
2011-04-27:03:20:00,4.14
2011-04-27:03:25:00,3.12
2011-04-27:03:30:00,3.3899999999999997
2011-04-27:03:35:00,3.2700000000000005
2011-04-27:03:40:00,3.42
2011-04-27:03:45:00,3.4499999999999997
2011-04-27:03:50:00,2.8649999999999998
2011-04-27:03:55:00,3.75
2011-04-27:04:00:00,3.63
2011-04-27:04:05:00,3.3899999999999997
2011-04-27:04:10:00,3.435
2011-04-27:04:15:00,3.93
2011-04-27:04:20:00,2.745
2011-04-27:04:25:00,3.93
2011-04-27:04:30:00,3.5999999999999996
2011-04-27:04:35:00,2.34
2011-04-27:04:40:00,2.31
2011-04-27:04:45:00,4.4399999999999995
2011-04-27:04:50:00,2.25
2011-04-27:04:55:00,2.61
2011-04-27:05:00:00,16.38
2011-04-27:05:05:00,6.255
2011-04-27:05:10:00,3.795
2011-04-27:05:15:00,5.865
2011-04-27:05:20:00,2.73
2011-04-27:05:25:00,2.91
2011-04-27:05:30:00,4.08
2011-04-27:05:35:00,3.375
2011-04-27:05:40:00,2.685
2011-04-27:05:45:00,2.895
2011-04-27:05:50:00,3.255
2011-04-27:05:55:00,3.0749999999999997
2011-04-27:06:00:00,5.025
2011-04-27:06:05:00,3.81
2011-04-27:06:10:00,3.375
2011-04-27:06:15:00,3.1049999999999995
2011-04-27:06:20:00,3.885
2011-04-27:06:25:00,4.005
2011-04-27:06:30:00,9.315
2011-04-27:06:35:00,20.265
2011-04-27:06:40:00,4.199999999999999
2011-04-27:06:45:00,3.96
2011-04-27:06:50:00,3.945
2011-04-27:06:55:00,3.84
2011-04-27:07:00:00,27.345
2011-04-27:07:05:00,12.945
2011-04-27:07:10:00,5.324999999999999
2011-04-27:07:15:00,7.545
2011-04-27:07:20:00,4.0200000000000005
2011-04-27:07:25:00,3.705
2011-04-27:07:30:00,5.13
2011-04-27:07:35:00,3.165
2011-04-27:07:40:00,2.505
2011-04-27:07:45:00,5.22
2011-04-27:07:50:00,4.845
2011-04-27:07:55:00,6.09
2011-04-27:08:00:00,5.715
2011-04-27:08:05:00,3.7199999999999998
2011-04-27:08:10:00,4.83
2011-04-27:08:15:00,8.22
2011-04-27:08:20:00,3.705
2011-04-27:08:25:00,6.09
2011-04-27:08:30:00,5.205
2011-04-27:08:35:00,4.4399999999999995
2011-04-27:08:40:00,3.495
2011-04-27:08:45:00,3.81
2011-04-27:08:50:00,4.365
2011-04-27:08:55:00,3.5999999999999996
2011-04-27:09:00:00,24.660000000000004
2011-04-27:09:05:00,15.03
2011-04-27:09:10:00,5.775
2011-04-27:09:15:00,7.98
2011-04-27:09:20:00,5.324999999999999
2011-04-27:09:25:00,5.85
2011-04-27:09:30:00,7.425000000000001
2011-04-27:09:35:00,6.3149999999999995
2011-04-27:09:40:00,8.115
2011-04-27:09:45:00,8.805
2011-04-27:09:50:00,10.98
2011-04-27:09:55:00,10.155
2011-04-27:10:00:00,13.575000000000001
2011-04-27:10:05:00,11.595
2011-04-27:10:10:00,16.634999999999998
2011-04-27:10:15:00,14.955000000000002
2011-04-27:10:20:00,14.565000000000001
2011-04-27:10:25:00,19.259999999999998
2011-04-27:10:30:00,19.02
2011-04-27:10:35:00,16.5
2011-04-27:10:40:00,22.485
2011-04-27:10:45:00,19.365000000000002
2011-04-27:10:50:00,20.055
2011-04-27:10:55:00,20.85
2011-04-27:11:00:00,50.324999999999996
2011-04-27:11:05:00,30.825000000000003
2011-04-27:11:10:00,24.81
2011-04-27:11:15:00,28.785000000000004
2011-04-27:11:20:00,26.295
2011-04-27:11:25:00,25.005000000000003
2011-04-27:11:30:00,29.97
2011-04-27:11:35:00,26.805
2011-04-27:11:40:00,26.744999999999997
2011-04-27:11:45:00,27.494999999999997
2011-04-27:11:50:00,25.155
2011-04-27:11:55:00,19.995
2011-04-27:12:00:00,22.485
2011-04-27:12:05:00,24.150000000000002
2011-04-27:12:10:00,20.25
2011-04-27:12:15:00,20.445
2011-04-27:12:20:00,25.98
2011-04-27:12:25:00,26.295
2011-04-27:12:30:00,23.025
2011-04-27:12:35:00,20.715
2011-04-27:12:40:00,26.79
2011-04-27:12:45:00,20.145
2011-04-27:12:50:00,21.06
2011-04-27:12:55:00,26.445
2011-04-27:13:00:00,56.34
2011-04-27:13:05:00,30.134999999999998
2011-04-27:13:10:00,20.34
2011-04-27:13:15:00,19.125
2011-04-27:13:20:00,22.544999999999998
2011-04-27:13:25:00,23.805
2011-04-27:13:30:00,23.265
2011-04-27:13:35:00,20.685
2011-04-27:13:40:00,19.169999999999998
2011-04-27:13:45:00,21.525
2011-04-27:13:50:00,26.145
2011-04-27:13:55:00,15.585
2011-04-27:14:00:00,19.005
2011-04-27:14:05:00,20.505
2011-04-27:14:10:00,18.435
2011-04-27:14:15:00,19.950000000000003
2011-04-27:14:20:00,20.04
2011-04-27:14:25:00,26.07
2011-04-27:14:30:00,22.53
2011-04-27:14:35:00,17.835
2011-04-27:14:40:00,23.94
2011-04-27:14:45:00,26.145
2011-04-27:14:50:00,25.349999999999998
2011-04-27:14:55:00,23.294999999999998
2011-04-27:15:00:00,53.489999999999995
2011-04-27:15:05:00,33.57
2011-04-27:15:10:00,25.155
2011-04-27:15:15:00,22.799999999999997
2011-04-27:15:20:00,19.665
2011-04-27:15:25:00,23.325000000000003
2011-04-27:15:30:00,26.805
2011-04-27:15:35:00,24.27
2011-04-27:15:40:00,38.894999999999996
2011-04-27:15:45:00,40.410000000000004
2011-04-27:15:50:00,41.055
2011-04-27:15:55:00,43.845
2011-04-27:16:00:00,42.24
2011-04-27:16:05:00,41.505
2011-04-27:16:10:00,40.019999999999996
2011-04-27:16:15:00,42.615
2011-04-27:16:20:00,42.315
2011-04-27:16:25:00,45.78
2011-04-27:16:30:00,43.349999999999994
2011-04-27:16:35:00,43.32
2011-04-27:16:40:00,41.82
2011-04-27:16:45:00,46.815
2011-04-27:16:50:00,44.19
2011-04-27:16:55:00,45.405
2011-04-27:17:00:00,76.845
2011-04-27:17:05:00,52.260000000000005
2011-04-27:17:10:00,47.325
2011-04-27:17:15:00,42.045
2011-04-27:17:20:00,39.705
2011-04-27:17:25:00,50.385000000000005
2011-04-27:17:30:00,45.435
2011-04-27:17:35:00,50.010000000000005
2011-04-27:17:40:00,45.705
2011-04-27:17:45:00,48.92999999999999
2011-04-27:17:50:00,43.905
2011-04-27:17:55:00,40.410000000000004
2011-04-27:18:00:00,40.305
2011-04-27:18:05:00,38.985
2011-04-27:18:10:00,40.26
2011-04-27:18:15:00,37.425
2011-04-27:18:20:00,38.655
2011-04-27:18:25:00,38.894999999999996
2011-04-27:18:30:00,40.08
2011-04-27:18:35:00,42.42
2011-04-27:18:40:00,45.51
2011-04-27:18:45:00,41.265
2011-04-27:18:50:00,34.980000000000004
2011-04-27:18:55:00,36.675
2011-04-27:19:00:00,62.400000000000006
2011-04-27:19:05:00,42.015
2011-04-27:19:10:00,36.224999999999994
2011-04-27:19:15:00,32.685
2011-04-27:19:20:00,32.849999999999994
2011-04-27:19:25:00,32.685
2011-04-27:19:30:00,33.855000000000004
2011-04-27:19:35:00,29.205
2011-04-27:19:40:00,29.549999999999997
2011-04-27:19:45:00,31.485
2011-04-27:19:50:00,27.674999999999997
2011-04-27:19:55:00,28.23
2011-04-27:20:00:00,29.895
2011-04-27:20:05:00,29.085
2011-04-27:20:10:00,28.185
2011-04-27:20:15:00,30.03
2011-04-27:20:20:00,27.27
2011-04-27:20:25:00,26.115000000000002
2011-04-27:20:30:00,27.494999999999997
2011-04-27:20:35:00,27.974999999999998
2011-04-27:20:40:00,25.71
2011-04-27:20:45:00,27.224999999999998
2011-04-27:20:50:00,25.755000000000003
2011-04-27:20:55:00,25.905
2011-04-27:21:00:00,53.31
2011-04-27:21:05:00,30.645
2011-04-27:21:10:00,26.28
2011-04-27:21:15:00,34.425
2011-04-27:21:20:00,25.53
2011-04-27:21:25:00,25.380000000000003
2011-04-27:21:30:00,26.625
2011-04-27:21:35:00,26.64
2011-04-27:21:40:00,26.009999999999998
2011-04-27:21:45:00,25.905
2011-04-27:21:50:00,29.085
2011-04-27:21:55:00,26.744999999999997
2011-04-27:22:00:00,25.5
2011-04-27:22:05:00,24.48
2011-04-27:22:10:00,25.365000000000002
2011-04-27:22:15:00,24.81
2011-04-27:22:20:00,24.78
2011-04-27:22:25:00,23.88
2011-04-27:22:30:00,25.214999999999996
2011-04-27:22:35:00,24.855
2011-04-27:22:40:00,25.380000000000003
2011-04-27:22:45:00,25.065
2011-04-27:22:50:00,23.669999999999998
2011-04-27:22:55:00,23.535
2011-04-27:23:00:00,45.945
2011-04-27:23:05:00,24.27
2011-04-27:23:10:00,23.759999999999998
2011-04-27:23:15:00,25.515
2011-04-27:23:20:00,22.875
2011-04-27:23:25:00,22.71
2011-04-27:23:30:00,23.85
2011-04-27:23:35:00,24.435
2011-04-27:23:40:00,22.515
2011-04-27:23:45:00,23.715
2011-04-27:23:50:00,23.625
2011-04-27:23:55:00,22.44
2011-04-28:00:00:00,23.775
2011-04-28:00:05:00,23.115000000000002
2011-04-28:00:10:00,22.35
2011-04-28:00:15:00,23.34
2011-04-28:00:20:00,22.485
2011-04-28:00:25:00,23.775
2011-04-28:00:30:00,28.275000000000002
2011-04-28:00:35:00,22.14
2011-04-28:00:40:00,23.61
2011-04-28:00:45:00,22.62
2011-04-28:00:50:00,22.095
2011-04-28:00:55:00,23.19
2011-04-28:01:00:00,38.085
2011-04-28:01:05:00,22.740000000000002
2011-04-28:01:10:00,25.964999999999996
2011-04-28:01:15:00,23.294999999999998
2011-04-28:01:20:00,22.245
2011-04-28:01:25:00,23.085
2011-04-28:01:30:00,24.195
2011-04-28:01:35:00,23.415
2011-04-28:01:40:00,22.365000000000002
2011-04-28:01:45:00,23.91
2011-04-28:01:50:00,23.549999999999997
2011-04-28:01:55:00,22.875
2011-04-28:02:00:00,27.464999999999996
2011-04-28:02:05:00,22.785
2011-04-28:02:10:00,22.365000000000002
2011-04-28:02:15:00,23.924999999999997
2011-04-28:02:20:00,22.575000000000003
2011-04-28:02:25:00,21.990000000000002
2011-04-28:02:30:00,22.785
2011-04-28:02:35:00,23.174999999999997
2011-04-28:02:40:00,22.245
2011-04-28:02:45:00,23.415
2011-04-28:02:50:00,23.22
2011-04-28:02:55:00,22.365000000000002
2011-04-28:03:00:00,41.099999999999994
2011-04-28:03:05:00,25.395
2011-04-28:03:10:00,23.31
2011-04-28:03:15:00,23.549999999999997
2011-04-28:03:20:00,23.19
2011-04-28:03:25:00,22.14
2011-04-28:03:30:00,23.31
2011-04-28:03:35:00,22.049999999999997
2011-04-28:03:40:00,23.31
2011-04-28:03:45:00,22.365000000000002
2011-04-28:03:50:00,22.65
2011-04-28:03:55:00,31.83
2011-04-28:04:00:00,23.009999999999998
2011-04-28:04:05:00,21.75
2011-04-28:04:10:00,23.22
2011-04-28:04:15:00,24.39
2011-04-28:04:20:00,22.035
2011-04-28:04:25:00,23.1
2011-04-28:04:30:00,23.685
2011-04-28:04:35:00,21.945
2011-04-28:04:40:00,22.44
2011-04-28:04:45:00,23.85
2011-04-28:04:50:00,22.544999999999998
2011-04-28:04:55:00,21.855
2011-04-28:05:00:00,38.714999999999996
2011-04-28:05:05:00,23.28
2011-04-28:05:10:00,23.205000000000002
2011-04-28:05:15:00,25.380000000000003
2011-04-28:05:20:00,24.464999999999996
2011-04-28:05:25:00,22.47
2011-04-28:05:30:00,23.355
2011-04-28:05:35:00,23.415
2011-04-28:05:40:00,22.095
2011-04-28:05:45:00,23.265
2011-04-28:05:50:00,24.03
2011-04-28:05:55:00,22.169999999999998
2011-04-28:06:00:00,23.88
2011-04-28:06:05:00,23.835
2011-04-28:06:10:00,31.02
2011-04-28:06:15:00,25.02
2011-04-28:06:20:00,22.56
2011-04-28:06:25:00,24.78
2011-04-28:06:30:00,23.625
2011-04-28:06:35:00,40.095
2011-04-28:06:40:00,26.655
2011-04-28:06:45:00,33.36
2011-04-28:06:50:00,32.295
2011-04-28:06:55:00,26.085
2011-04-28:07:00:00,45.375
2011-04-28:07:05:00,31.92
2011-04-28:07:10:00,25.77
2011-04-28:07:15:00,24.21
2011-04-28:07:20:00,22.245
2011-04-28:07:25:00,23.04
2011-04-28:07:30:00,23.669999999999998
2011-04-28:07:35:00,21.81
2011-04-28:07:40:00,22.275
2011-04-28:07:45:00,25.185
2011-04-28:07:50:00,21.78
2011-04-28:07:55:00,22.875
2011-04-28:08:00:00,25.365000000000002
2011-04-28:08:05:00,23.865000000000002
2011-04-28:08:10:00,23.22
2011-04-28:08:15:00,25.365000000000002
2011-04-28:08:20:00,22.89
2011-04-28:08:25:00,22.605
2011-04-28:08:30:00,22.98
2011-04-28:08:35:00,23.88
2011-04-28:08:40:00,22.665
2011-04-28:08:45:00,24.134999999999998
2011-04-28:08:50:00,24.494999999999997
2011-04-28:08:55:00,23.535
2011-04-28:09:00:00,41.730000000000004
2011-04-28:09:05:00,33.825
2011-04-28:09:10:00,28.02
2011-04-28:09:15:00,26.31
2011-04-28:09:20:00,25.44
2011-04-28:09:25:00,25.83
2011-04-28:09:30:00,27.54
2011-04-28:09:35:00,26.009999999999998
2011-04-28:09:40:00,28.77
2011-04-28:09:45:00,30.224999999999998
2011-04-28:09:50:00,27.21
2011-04-28:09:55:00,30.224999999999998
2011-04-28:10:00:00,32.714999999999996
2011-04-28:10:05:00,28.395
2011-04-28:10:10:00,30.75
2011-04-28:10:15:00,30.869999999999997
2011-04-28:10:20:00,32.22
2011-04-28:10:25:00,31.755000000000003
2011-04-28:10:30:00,33.135
2011-04-28:10:35:00,30.165
2011-04-28:10:40:00,34.575
2011-04-28:10:45:00,40.86
2011-04-28:10:50:00,38.46
2011-04-28:10:55:00,31.095
2011-04-28:11:00:00,64.14
2011-04-28:11:05:00,39.555
2011-04-28:11:10:00,34.095
2011-04-28:11:15:00,38.115
2011-04-28:11:20:00,37.155
2011-04-28:11:25:00,36.24
2011-04-28:11:30:00,35.175
2011-04-28:11:35:00,37.26
2011-04-28:11:40:00,34.785000000000004
2011-04-28:11:45:00,37.019999999999996
2011-04-28:11:50:00,37.665
2011-04-28:11:55:00,36.435
2011-04-28:12:00:00,39.644999999999996
2011-04-28:12:05:00,39.51
2011-04-28:12:10:00,42.644999999999996
2011-04-28:12:15:00,40.92
2011-04-28:12:20:00,38.355000000000004
2011-04-28:12:25:00,41.28
2011-04-28:12:30:00,41.07
2011-04-28:12:35:00,36.96
2011-04-28:12:40:00,41.28
2011-04-28:12:45:00,45.3
2011-04-28:12:50:00,38.37
2011-04-28:12:55:00,39.945
2011-04-28:13:00:00,49.845
2011-04-28:13:05:00,26.31
2011-04-28:13:10:00,21.9
2011-04-28:13:15:00,14.865
2011-04-28:13:20:00,19.305
2011-04-28:13:25:00,16.11
2011-04-28:13:30:00,14.28
2011-04-28:13:35:00,12.945
2011-04-28:13:40:00,14.805
2011-04-28:13:45:00,18.75
2011-04-28:13:50:00,12.39
2011-04-28:13:55:00,11.76
2011-04-28:14:00:00,17.28
2011-04-28:14:05:00,14.265
2011-04-28:14:10:00,14.01
2011-04-28:14:15:00,12.705000000000002
2011-04-28:14:20:00,10.77
2011-04-28:14:25:00,11.445
2011-04-28:14:30:00,15.419999999999998
2011-04-28:14:35:00,13.080000000000002
2011-04-28:14:40:00,12.645
2011-04-28:14:45:00,14.115
2011-04-28:14:50:00,14.64
2011-04-28:14:55:00,15.254999999999999
2011-04-28:15:00:00,51.06
2011-04-28:15:05:00,25.214999999999996
2011-04-28:15:10:00,20.07
2011-04-28:15:15:00,20.025
2011-04-28:15:20:00,22.259999999999998
2011-04-28:15:25:00,15.195
2011-04-28:15:30:00,16.455000000000002
2011-04-28:15:35:00,16.71
2011-04-28:15:40:00,15.93
2011-04-28:15:45:00,16.53
2011-04-28:15:50:00,13.53
2011-04-28:15:55:00,13.799999999999999
2011-04-28:16:00:00,17.955000000000002
2011-04-28:16:05:00,16.125
2011-04-28:16:10:00,18.285
2011-04-28:16:15:00,15.120000000000001
2011-04-28:16:20:00,16.485
2011-04-28:16:25:00,20.835
2011-04-28:16:30:00,18.69
2011-04-28:16:35:00,15.18
2011-04-28:16:40:00,15.044999999999998
2011-04-28:16:45:00,17.19
2011-04-28:16:50:00,17.865000000000002
2011-04-28:16:55:00,20.34
2011-04-28:17:00:00,48.480000000000004
2011-04-28:17:05:00,22.35
2011-04-28:17:10:00,17.34
2011-04-28:17:15:00,18.69
2011-04-28:17:20:00,12.57
2011-04-28:17:25:00,14.580000000000002
2011-04-28:17:30:00,15.585
2011-04-28:17:35:00,17.91
2011-04-28:17:40:00,14.985
2011-04-28:17:45:00,12.375
2011-04-28:17:50:00,14.16
2011-04-28:17:55:00,15.51
2011-04-28:18:00:00,14.325000000000001
2011-04-28:18:05:00,12.585
2011-04-28:18:10:00,12.375
2011-04-28:18:15:00,13.215
2011-04-28:18:20:00,14.82
2011-04-28:18:25:00,11.084999999999999
2011-04-28:18:30:00,11.91
2011-04-28:18:35:00,10.035
2011-04-28:18:40:00,10.274999999999999
2011-04-28:18:45:00,10.2
2011-04-28:18:50:00,9.3
2011-04-28:18:55:00,8.055
2011-04-28:19:00:00,39.63
2011-04-28:19:05:00,27.855
2011-04-28:19:10:00,29.474999999999998
2011-04-28:19:15:00,27.57
2011-04-28:19:20:00,27.405
2011-04-28:19:25:00,27.674999999999997
2011-04-28:19:30:00,26.685
2011-04-28:19:35:00,26.415
2011-04-28:19:40:00,25.619999999999997
2011-04-28:19:45:00,26.759999999999998
2011-04-28:19:50:00,24.405
2011-04-28:19:55:00,25.29
2011-04-28:20:00:00,27.72
2011-04-28:20:05:00,24.660000000000004
2011-04-28:20:10:00,25.365000000000002
2011-04-28:20:15:00,27.06
2011-04-28:20:20:00,25.53
2011-04-28:20:25:00,23.985
2011-04-28:20:30:00,25.53
2011-04-28:20:35:00,26.115000000000002
2011-04-28:20:40:00,24.630000000000003
2011-04-28:20:45:00,23.94
2011-04-28:20:50:00,25.29
2011-04-28:20:55:00,25.005000000000003
2011-04-28:21:00:00,48.54
2011-04-28:21:05:00,32.205
2011-04-28:21:10:00,24.674999999999997
2011-04-28:21:15:00,25.845
2011-04-28:21:20:00,32.88
2011-04-28:21:25:00,28.56
2011-04-28:21:30:00,26.445
2011-04-28:21:35:00,24.224999999999998
2011-04-28:21:40:00,24.869999999999997
2011-04-28:21:45:00,24.78
2011-04-28:21:50:00,24.285000000000004
2011-04-28:21:55:00,26.339999999999996
2011-04-28:22:00:00,25.695
2011-04-28:22:05:00,23.775
2011-04-28:22:10:00,26.865000000000002
2011-04-28:22:15:00,25.214999999999996
2011-04-28:22:20:00,24.03
2011-04-28:22:25:00,24.81
2011-04-28:22:30:00,25.065
2011-04-28:22:35:00,23.91
2011-04-28:22:40:00,24.54
2011-04-28:22:45:00,25.335
2011-04-28:22:50:00,23.31
2011-04-28:22:55:00,24.0
2011-04-28:23:00:00,46.335
2011-04-28:23:05:00,26.79
2011-04-28:23:10:00,29.880000000000003
2011-04-28:23:15:00,24.974999999999998
2011-04-28:23:20:00,22.875
2011-04-28:23:25:00,23.355
2011-04-28:23:30:00,24.42
2011-04-28:23:35:00,23.655
2011-04-28:23:40:00,22.845
2011-04-28:23:45:00,23.655
2011-04-28:23:50:00,24.165
2011-04-28:23:55:00,22.875
2011-04-29:00:00:00,23.549999999999997
2011-04-29:00:05:00,24.525000000000002
2011-04-29:00:10:00,23.34
2011-04-29:00:15:00,24.674999999999997
2011-04-29:00:20:00,23.61
2011-04-29:00:25:00,23.055
2011-04-29:00:30:00,28.740000000000002
2011-04-29:00:35:00,24.945
2011-04-29:00:40:00,22.544999999999998
2011-04-29:00:45:00,23.61
2011-04-29:00:50:00,22.215
2011-04-29:00:55:00,23.745
2011-04-29:01:00:00,57.135000000000005
2011-04-29:01:05:00,41.925
2011-04-29:01:10:00,40.605000000000004
2011-04-29:01:15:00,39.555
2011-04-29:01:20:00,40.935
2011-04-29:01:25:00,41.79
2011-04-29:01:30:00,40.5
2011-04-29:01:35:00,31.5
2011-04-29:01:40:00,42.839999999999996
2011-04-29:01:45:00,40.845
2011-04-29:01:50:00,37.980000000000004
2011-04-29:01:55:00,42.195
2011-04-29:02:00:00,39.150000000000006
2011-04-29:02:05:00,35.79
2011-04-29:02:10:00,30.39
2011-04-29:02:15:00,29.31
2011-04-29:02:20:00,32.535000000000004
2011-04-29:02:25:00,33.135
2011-04-29:02:30:00,34.53
2011-04-29:02:35:00,32.865
2011-04-29:02:40:00,32.655
2011-04-29:02:45:00,33.36
2011-04-29:02:50:00,33.885
2011-04-29:02:55:00,36.51
2011-04-29:03:00:00,51.69
2011-04-29:03:05:00,35.58
2011-04-29:03:10:00,34.53
2011-04-29:03:15:00,33.315
2011-04-29:03:20:00,33.885
2011-04-29:03:25:00,38.325
2011-04-29:03:30:00,42.12
2011-04-29:03:35:00,42.525000000000006
2011-04-29:03:40:00,34.845
2011-04-29:03:45:00,36.57
2011-04-29:03:50:00,36.255
2011-04-29:03:55:00,37.785000000000004
2011-04-29:04:00:00,39.24
2011-04-29:04:05:00,37.394999999999996
2011-04-29:04:10:00,34.545
2011-04-29:04:15:00,35.685
2011-04-29:04:20:00,31.845
2011-04-29:04:25:00,32.76
2011-04-29:04:30:00,31.68
2011-04-29:04:35:00,30.57
2011-04-29:04:40:00,32.355000000000004
2011-04-29:04:45:00,32.07
2011-04-29:04:50:00,31.14
2011-04-29:04:55:00,34.08
2011-04-29:05:00:00,44.25
2011-04-29:05:05:00,32.474999999999994
2011-04-29:05:10:00,32.565
2011-04-29:05:15:00,34.650000000000006
2011-04-29:05:20:00,42.855000000000004
2011-04-29:05:25:00,41.22
2011-04-29:05:30:00,43.245
2011-04-29:05:35:00,42.135
2011-04-29:05:40:00,41.985
2011-04-29:05:45:00,40.724999999999994
2011-04-29:05:50:00,41.55
2011-04-29:05:55:00,39.72
2011-04-29:06:00:00,39.99
2011-04-29:06:05:00,36.06
2011-04-29:06:10:00,31.92
2011-04-29:06:15:00,33.24
2011-04-29:06:20:00,33.644999999999996
2011-04-29:06:25:00,33.165
2011-04-29:06:30:00,33.839999999999996
2011-04-29:06:35:00,50.474999999999994
2011-04-29:06:40:00,32.595
2011-04-29:06:45:00,34.065
2011-04-29:06:50:00,32.519999999999996
2011-04-29:06:55:00,48.0
2011-04-29:07:00:00,64.545
2011-04-29:07:05:00,44.04
2011-04-29:07:10:00,39.075
2011-04-29:07:15:00,37.83
2011-04-29:07:20:00,40.995
2011-04-29:07:25:00,41.28
2011-04-29:07:30:00,39.464999999999996
2011-04-29:07:35:00,34.935
2011-04-29:07:40:00,40.724999999999994
2011-04-29:07:45:00,36.224999999999994
2011-04-29:07:50:00,32.625
2011-04-29:07:55:00,37.095
2011-04-29:08:00:00,36.765
2011-04-29:08:05:00,36.150000000000006
2011-04-29:08:10:00,37.56
2011-04-29:08:15:00,38.205
2011-04-29:08:20:00,35.265
2011-04-29:08:25:00,35.955
2011-04-29:08:30:00,43.95
2011-04-29:08:35:00,42.255
2011-04-29:08:40:00,40.86
2011-04-29:08:45:00,39.51
2011-04-29:08:50:00,38.25
2011-04-29:08:55:00,38.894999999999996
2011-04-29:09:00:00,60.465
2011-04-29:09:05:00,51.69
2011-04-29:09:10:00,42.69
2011-04-29:09:15:00,43.019999999999996
2011-04-29:09:20:00,43.019999999999996
2011-04-29:09:25:00,41.849999999999994
2011-04-29:09:30:00,41.46
2011-04-29:09:35:00,42.464999999999996
2011-04-29:09:40:00,41.805
2011-04-29:09:45:00,45.36
2011-04-29:09:50:00,45.269999999999996
2011-04-29:09:55:00,44.055
2011-04-29:10:00:00,44.415
2011-04-29:10:05:00,42.75
2011-04-29:10:10:00,45.089999999999996
2011-04-29:10:15:00,45.39
2011-04-29:10:20:00,42.78
2011-04-29:10:25:00,44.265
2011-04-29:10:30:00,45.795
2011-04-29:10:35:00,43.71
2011-04-29:10:40:00,43.5
2011-04-29:10:45:00,44.400000000000006
2011-04-29:10:50:00,44.295
2011-04-29:10:55:00,43.964999999999996
2011-04-29:11:00:00,78.765
2011-04-29:11:05:00,49.199999999999996
2011-04-29:11:10:00,44.04
2011-04-29:11:15:00,44.115
2011-04-29:11:20:00,43.14
2011-04-29:11:25:00,44.82
2011-04-29:11:30:00,45.51
2011-04-29:11:35:00,43.875
2011-04-29:11:40:00,46.665
2011-04-29:11:45:00,43.275000000000006
2011-04-29:11:50:00,37.17
2011-04-29:11:55:00,38.205
2011-04-29:12:00:00,43.26
2011-04-29:12:05:00,44.144999999999996
2011-04-29:12:10:00,38.625
